post_text,post_id,user_id,username,reply_to_post_num,topic_id,post_num,reply_count,created_at,updated_at,num_reads,topic_slug,forum_name
Did you get a reply from them in the end? Still a problem for me. ,127910,12545,sambates123,8,35049,11,1,2020-05-06T09:49:35.537Z,2020-05-06T09:49:35.537Z,6,clydesdale-connection,quickfile
On further investigation I think it may be the bank feed for personal internet banking which is no use to me as a business customer. When i try to log in on the Clydesdale website as a personal customer it asks for characters much longer than my current internet banking password. ,127913,12545,sambates123,11,35049,12,0,2020-05-06T10:00:25.131Z,2020-05-06T10:00:25.131Z,6,clydesdale-connection,quickfile
"Hi [@sambates123](/u/sambates123) Unfortunately we haven’t heard from them. We escalated this further yesterday. Generally speaking, we would support business banking over personal banking. As soon as we get clarification on this, I’ll be sure to update this thread. ",127917,3328,QFMathew,,35049,13,0,2020-05-06T10:46:52.097Z,2020-05-06T10:46:52.097Z,5,clydesdale-connection,quickfile
"Ok, just called Clydesdale and a very helpful guy said he knows there is an issue with their open banking system when using the customer ID. He advised me that if i was to use my customer number instead which starts 90 then it should work, and it did! For anyone also having problems with this please call their support and ask for your customer number which starts 90. The connection will then work. ",127923,12545,sambates123,,35049,14,0,2020-05-06T11:06:04.680Z,2020-05-06T11:06:04.680Z,5,clydesdale-connection,quickfile
"Hi there. I was entering a few sales invoices from the same client so was go through the motions of creating an invoice - then copy invoice to default most of the data, But I somehow ended up with two duplicate invoices - here’s how it happens. from the view all sales screen  select “view” and invoice  select “more options” / Make a copy  Then don’t save the new “copied” invoice - use the back arrow or quit altogether - the invoice is saved regardless. Of course, you can delete the invoice - but you also lose the next invoice number incremental counter too. Hope that makes sense. Phil ",127908,13397,guineapig,,35213,1,1,2020-05-06T09:21:23.951Z,2020-05-06T10:51:49.152Z,10,copying-a-sales-invoice,quickfile
"The “make a copy” process does just that - it _creates_ a new invoice that’s is a copy of the source one. As a convenience to the user it immediately sends you to the editing page to allow you to modify the details of the invoice it has created, but this is editing an existing invoice rather than providing details that will subsequently be used to create a new one. ",127912,501,ian_roberts,,35213,2,0,2020-05-06T09:58:57.005Z,2020-05-06T09:58:57.005Z,10,copying-a-sales-invoice,quickfile
"HI Ian. Thanks - that makes sense…but I guess we don’t know that until we’ve made the error. Normally when working on a “copy” - for example in word any any package, you still have to hit ‘save’ we don’t assume a copied document is saved before you even get to edit it. It’s a small point - but I get it and will know from now on. Thanks. ",127914,13397,guineapig,,35213,3,0,2020-05-06T10:15:49.554Z,2020-05-06T10:15:49.554Z,10,copying-a-sales-invoice,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/g/ba8739/40.png) guineapig: > Of course, you can delete the invoice - but you also lose the next invoice > number incremental counter too. You can just leave this invoice in the system and then edit it later to keep the numbering intact. Done this on more than one occasion myself for various reasons! ",127926,655,Lurch,,35213,4,0,2020-05-06T11:21:39.866Z,2020-05-06T11:21:39.866Z,10,copying-a-sales-invoice,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128372,-1,system,,35213,5,0,2020-05-13T10:55:25.745Z,2020-05-13T10:55:25.745Z,1,copying-a-sales-invoice,quickfile
"Hello, I have rolled back VAT return of period Jan - Mar to make some changes in the purchase, but doesn’t effect any figures in the VAT Return.  Now i see no option to re-submit this VAT return. Does roll back means the submission is cancelled with HMRC ? I can see all invoice of this period being merged in next periods, as seen on VAT Export sheet, why it is being merged with next return ? Kindly advise, thanks in advance. ",127920,13948,superstareng,,35218,1,0,2020-05-06T10:55:25.381Z,2020-05-06T12:33:50.300Z,7,how-to-re-submit-rolled-back-vat-return,quickfile
"Hi [@superstareng](/u/superstareng) Rolling back the return doesn’t cancel it with HMRC, it just reverses it on QuickFile. However, you’re not able to resubmit the same return, you will have to create a new one. Are you registered for MTD? ",127921,3328,QFMathew,,35218,2,1,2020-05-06T10:57:19.092Z,2020-05-06T10:57:19.092Z,7,how-to-re-submit-rolled-back-vat-return,quickfile
"Hello [@QFMathew](/u/qfmathew) Thanks for your kind reply. Yes we are registered for MTD. And can you please guide us how I can create a new one and submit, as there will be no change in figures. I hope creating new one will not make double submission with HMRC, as we have a reclaim of vat. ",127924,13948,superstareng,2,35218,3,1,2020-05-06T11:16:24.943Z,2020-05-06T11:16:24.943Z,7,how-to-re-submit-rolled-back-vat-return,quickfile
"Hi [@superstareng](/u/superstareng) This post may help: [Rollback VAT](https://community.quickfile.co.uk/t/rollback-vat/33366/2) HMRC doesn’t permit a double submission for the same period, which is why you need to temporarily disable MTD filing. [@ian_roberts](/u/ian_roberts)’ post at the link above will guide you through this, but please don’t hesitate to let us know if you have any further questions. ",127925,3328,QFMathew,3,35218,4,0,2020-05-06T11:18:25.736Z,2020-05-06T11:18:25.736Z,7,how-to-re-submit-rolled-back-vat-return,quickfile
"Hi [@QFMathew](/u/qfmathew) thanks for your brief response, it is helpful and i think it would be better to submit new return maybe later like close to other return, so that if any other changes to be made will be all before the 2nd submission and will not need further rollback. have a good day and stay safe. ",127929,13948,superstareng,,35218,5,0,2020-05-06T12:33:22.067Z,2020-05-06T12:33:22.067Z,4,how-to-re-submit-rolled-back-vat-return,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128373,-1,system,,35218,6,0,2020-05-13T10:55:25.772Z,2020-05-13T10:55:25.772Z,1,how-to-re-submit-rolled-back-vat-return,quickfile
"Earlier this year we announced that we have started work on a new Android and iOS mobile app for QuickFile. We are pleased to say that version 1.0 of the QuickFile Android app is now ready. Initially we will be releasing the app to a closed group of beta testers, if you’d like to try it out, you can request access by going to **Help** >> **Additional Services** within your QuickFile account, and selecting “ **QuickFile Beta Features** ”, using the code **AZ1B48**.  ![image](https://community.quickfile.co.uk/uploads/default/original/3X/9/7/97386bb1de3f2d60218780993d523d3e5b6f6f51.png) [![image](https://community.quickfile.co.uk/uploads/default/optimized/3X/8/8/8819885a29109aa88c9a20c5f713ac9b28386b3c_2_690x292.jpeg) image.jpg1932×818 291 KB ](https://community.quickfile.co.uk/uploads/default/original/3X/8/8/8819885a29109aa88c9a20c5f713ac9b28386b3c.jpeg ""image.jpg"") # What about iOS? We have opted to use a technology that will allow us to support Android and iOS simultaneously from a single code-base. With that said there are some modifications that we need to make to ensure a smooth experience for iOS users. We’re working on this now and hope to have an iOS version ready in a few weeks. # What can the App do? We’re looking at the common use cases where mobile can deliver a better experience than desktop and prioritising the work accordingly to deliver these features. The obvious place to start was receipt capture and tagging. Version 1.0 of the app will allow you to do the following. >  * Capture receipts from the camera or upload from your gallery >  * Tag your receipts with a mobile version of the Receipt Hub tagging > interface >  * Access all your receipts from the Receipt Hub and view corresponding > purchase invoice metadata. >  * Switch between multiple QuickFile accounts > # What’s coming next? The next stage of development will focus on read-only access to your quotations, invoices and bank transactions. This will allow you to quickly check various things while on the move. Later we’ll look at the ability to create quotations and invoices from a paired down mobile interface. We’re not planning to have absolute feature parity with the web app but we’ll aim to cover the broader scenarios that will allow you to be more productive on the move. That’s it for now… We’ll provide further updates on our mobile app journey soon. ",107032,2,Glenn,,30092,1,3,2019-08-12T12:26:00.000Z,2019-10-08T09:11:21.698Z,241,the-quickfile-android-app-is-here,quickfile
"Great news, thank you. ",107361,10457,rhc,,30092,7,0,2019-08-12T17:25:08.964Z,2019-08-12T17:25:08.964Z,149,the-quickfile-android-app-is-here,quickfile
Great to hear. I’m on iOS so happy to get involved when this is available. ,107369,5674,Echohead,,30092,8,0,2019-08-12T19:35:15.610Z,2019-08-12T19:35:15.610Z,145,the-quickfile-android-app-is-here,quickfile
Would love to be involved. ,107424,6241,TrishG,,30092,9,1,2019-08-13T10:20:16.747Z,2019-08-13T10:20:16.747Z,130,the-quickfile-android-app-is-here,quickfile
Hi [@TrishG](/u/trishg) I’ll send you a private message now - please look for a green notification in the top right corner. ,107426,3328,QFMathew,9,30092,10,0,2019-08-13T10:22:25.953Z,2019-08-13T10:22:25.953Z,129,the-quickfile-android-app-is-here,quickfile
Hi [@QFMathew](/u/qfmathew) I’d love to help test this! ,107438,75,Oliver_Nash,,30092,11,1,2019-08-13T10:38:33.125Z,2019-08-13T10:38:33.125Z,121,the-quickfile-android-app-is-here,quickfile
Hi [@Oliver_Nash](/u/oliver_nash) I’ll send you a private message now ![:slight_smile:](https://community.quickfile.co.uk/images/emoji/twitter/slight_smile.png?v=9) ,107439,3328,QFMathew,11,30092,12,0,2019-08-13T10:39:08.151Z,2019-08-13T10:39:08.151Z,117,the-quickfile-android-app-is-here,quickfile
I think people are getting a bit giddy and not reading this bit! ![](https://community.quickfile.co.uk/user_avatar/community.quickfile.co.uk/glenn/40/11888_2.png) Glenn: > if you’d like to try it out please send a private message to > [@QFSupport](/groups/qfsupport) with the account you use to access Google > Play. ,107440,655,Lurch,,30092,13,1,2019-08-13T10:39:56.749Z,2019-08-13T10:39:56.749Z,111,the-quickfile-android-app-is-here,quickfile
"It won’t let me send you a message but i would definitely be interesting in testing the app please, i have been with you Since 2014 and being able to test / use the app would be a massive asset for all my invoices! ",107449,12179,abcserviceuk,,30092,14,0,2019-08-13T10:47:15.638Z,2019-08-13T10:47:15.638Z,105,the-quickfile-android-app-is-here,quickfile
i be happy to use this as ive got around 20 clients which use this software it would be a great help to me .does this work with iphones ?just looking at the apps and not in the apple store how do i get this plus would we be able to use through affinity programme ? ,107492,1350,jhanks0311,,30092,15,1,2019-08-13T14:06:46.437Z,2019-08-13T14:06:46.437Z,100,the-quickfile-android-app-is-here,quickfile
"Hi [@jhanks0311](/u/jhanks0311) If you drop [@QFSupport](/groups/qfsupport) a message with your Google account email address, we’ll add it for you. It’s not available for iOS at the moment, but this is coming - see this part of the above post: ![](https://community.quickfile.co.uk/user_avatar/community.quickfile.co.uk/glenn/40/11888_2.png) Glenn: > # What about iOS? > > We have opted to use a technology that will allow us to support Android and > iOS simultaneously from a single code-base. With that said there are some > modifications that we need to make to ensure a smooth experience for iOS > users. We’re working on this now and hope to have an iOS version ready in a > few weeks. It works from logging into the main QuickFile account, so Affinity isn’t needed to use it. Hope this helps! ",107493,3328,QFMathew,15,30092,16,1,2019-08-13T14:16:05.392Z,2019-08-13T14:16:05.392Z,102,the-quickfile-android-app-is-here,quickfile
"It won’t let me message you on here, Would love to beta trial the new app, I have. Lot of tagging etc to do so am happy to report back with any findings ",107515,12184,The_Graphics_Boat,16,30092,17,1,2019-08-13T15:38:05.103Z,2019-08-13T16:40:50.048Z,92,the-quickfile-android-app-is-here,quickfile
